snapshot_date,mpn,manufacturer,category,source,lead_time_weeks,lifecycle_status,stock,unit_price,match_type,matched_mpn,dk_part_number,products_count,exact_match_count,collected_at,dk_manufacturer,dk_manufacturer_id,dk_category,dk_subcategory,dk_category_id,series,base_product,description,product_status_id,normally_stocking,discontinued,end_of_life,ncnr,back_order_not_allowed,date_last_buy_chance,quantity_available,manufacturer_public_quantity,lead_time_weeks_raw,moq,standard_package,packaging,variation_count,tariff_active,marketplace,qty_available_for_package,max_qty_for_distribution,digireel_fee,dk_unit_price,price_break_count,min_break_qty,unit_price_min_break,max_break_qty,unit_price_max_break,rohs_status,reach_status,moisture_sensitivity_level,export_control_class,htsus_code,package_case,mounting_type,parameter_count
2026-08-15,ADG811YRUZ,Analog Devices,Analog Switches and Multiplexers,digikey,10,Active,1329,5.83,exact,ADG811YRUZ,ADG811YRUZ-ND,1,1,2026-08-15T20:35:26+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,ADG811,IC SW SPST-NCX4 650MOHM 16TSSOP,0,1,0,0,0,0,,1329,0,10,1,0,Tube,1,1,0,1329,0,0.0,5.83,8,1,5.83,2592,3.26937,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD7689ACPZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,28,Active,0,18.43,exact,AD7689ACPZ,505-AD7689ACPZ-ND,2,1,2026-08-15T20:35:27+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7689,IC ADC 16BIT 20-LFCSP,0,1,0,0,0,0,,0,0,28,1,65,Tray,1,1,0,0,999999999,0.0,18.43,6,1,18.43,520,11.87354,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0030,"20-WFQFN Exposed Pad, CSP",Surface Mount,17
2026-08-15,ADG821BRMZ,Analog Devices,Analog Switches and Multiplexers,digikey,17,Active,0,4.75,exact,ADG821BRMZ,505-ADG821BRMZ-ND,2,1,2026-08-15T20:35:28+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,ADG821,IC SW SPST-NOX2 600MOHM 8MSOP,0,1,0,0,0,0,,0,0,17,1,0,Tube,1,1,0,0,0,0.0,4.75,8,1,4.75,2500,2.61615,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD5691RBRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,35,Active,144,6.34,exact,AD5691RBRMZ,505-AD5691RBRMZ-ND,2,1,2026-08-15T20:35:30+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,nanoDAC+®,AD5691,IC DAC 12BIT 10-MSOP,0,1,0,0,0,0,,144,0,35,1,50,Tube,1,1,0,144,999999999,0.0,6.34,8,1,6.34,2500,3.58633,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,AD7302BNZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,524,13.06,exact,AD7302BNZ,AD7302BNZ-ND,1,1,2026-08-15T20:35:31+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7302,IC DAC 8BIT 20-PDIP,0,1,0,0,0,0,,524,0,10,1,18,Tube,1,1,0,524,999999999,0.0,13.06,7,1,13.06,1008,8.04063,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"20-DIP (0.300"", 7.62mm)",Through Hole,15
2026-08-15,AD420ARZ-32,Analog Devices,Analog to Digital Converters (ADCs),digikey,11,Active,1175,50.23,exact,AD420ARZ-32,505-AD420ARZ-32-ND,2,1,2026-08-15T20:35:32+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD420,IC DAC 16BIT 24-SOIC,0,1,0,0,0,0,,1175,0,11,1,0,Tube,1,1,0,1175,0,0.0,50.23,5,1,50.23,279,35.17082,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0040,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,15
2026-08-15,MAX319ESA+,Analog Devices,Analog Switches and Multiplexers,digikey,10,Active,654,10.53,exact,MAX319ESA+,MAX319ESA+-ND,5,1,2026-08-15T20:35:34+00:00,Analog Devices Inc./Maxim Integrated,175,Integrated Circuits (ICs),Interface,32,,MAX319,IC SWITCH SPDT X 1 35OHM 8SOIC,0,1,0,0,0,0,,654,1600,10,1,0,Tube,1,0,0,654,0,0.0,10.53,7,1,10.53,1000,6.37677,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,17
2026-08-15,AD9215BRUZ-105,Analog Devices,Analog to Digital Converters (ADCs),digikey,20,Active,128,27.03,exact,AD9215BRUZ-105,505-AD9215BRUZ-105-ND,1,1,2026-08-15T20:35:35+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD9215,IC ADC 10BIT 28-TSSOP,0,1,0,0,0,0,,128,0,20,1,50,Tube,1,1,0,128,999999999,0.0,27.03,6,1,27.03,500,17.89048,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"28-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,ADG819BRMZ,Analog Devices,Analog Switches and Multiplexers,digikey,10,Active,2818,3.76,exact,ADG819BRMZ,505-ADG819BRMZ-ND,2,1,2026-08-15T20:35:36+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,ADG819,IC SWITCH SPDT X 1 600MOHM 8MSOP,0,1,0,0,0,0,,2818,0,10,1,50,Tube,1,1,0,2818,999999999,0.0,3.76,9,1,3.76,5000,1.9874,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,ADG719BRMZ,Analog Devices,Analog Switches and Multiplexers,digikey,18,Active,1350,3.26,exact,ADG719BRMZ,505-ADG719BRMZ-ND,3,1,2026-08-15T20:35:38+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,ADG719,IC SWITCH SPDT X 1 4OHM 8MSOP,0,1,0,0,0,0,,1350,0,18,1,0,Tube,1,1,0,1350,0,0.0,3.26,9,1,3.26,5000,1.70248,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD7304BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,98,15.43,exact,AD7304BRUZ,AD7304BRUZ-ND,2,1,2026-08-15T20:35:39+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7304,IC DAC 8BIT 16-TSSOP,0,1,0,0,0,0,,98,0,10,1,0,Tube,1,1,0,98,0,0.0,15.43,6,1,15.43,576,9.78349,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,15
2026-08-15,ADG712BRZ,Analog Devices,Analog Switches and Multiplexers,digikey,39,Active,604,4.45,exact,ADG712BRZ,505-ADG712BRZ-ND,3,1,2026-08-15T20:35:41+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,ADG712,IC SWITCH SPST-NOX4 4OHM 16SOIC,0,1,0,0,0,0,,604,0,39,1,0,Tube,1,1,0,604,0,0.0,4.45,8,1,4.45,2544,2.43668,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,17
2026-08-15,AD7908BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,14,Active,67,7.0,exact,AD7908BRUZ,AD7908BRUZ-ND,3,1,2026-08-15T20:35:42+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7908,IC ADC 8BIT 20-TSSOP,0,1,0,0,0,0,,67,0,14,1,0,Tube,1,1,0,67,0,0.0,7.0,7,1,7.0,1050,4.09876,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"20-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD8110ASTZ,Analog Devices,Analog Switches and Multiplexers,digikey,10,Active,28,109.78,exact,AD8110ASTZ,AD8110ASTZ-ND,1,1,2026-08-15T20:35:43+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,AD8110,IC VIDEO CROSSPOINT SWIT 80LQFP,0,1,0,0,0,0,,28,0,10,1,9,Tray,1,1,0,28,999999999,0.0,109.78,4,1,109.78,108,82.60704,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0070,80-LQFP,Surface Mount,13
2026-08-15,AD7324BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,11,Active,429,17.93,exact,AD7324BRUZ,AD7324BRUZ-ND,3,1,2026-08-15T20:35:45+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,iCMOS®,AD7324,IC ADC 12BIT 16-TSSOP,0,1,0,0,0,0,,429,0,11,1,0,Tube,1,0,0,429,0,0.0,17.93,6,1,17.93,576,11.48878,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD7366BRUZ-5,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,45,14.24,exact,AD7366BRUZ-5,505-AD7366BRUZ-5-ND,4,1,2026-08-15T20:35:46+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,iCMOS®,AD7366,IC ADC 12BIT 24-TSSOP,0,1,0,0,0,0,,45,0,10,1,62,Tube,1,0,0,45,999999999,0.0,14.24,7,1,14.24,1054,8.81168,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD7610BSTZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,25,Active,340,37.59,exact,AD7610BSTZ,505-AD7610BSTZ-ND,2,1,2026-08-15T20:35:48+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,"iCMOS®, PulSAR®",AD7610,IC ADC 16BIT 48-LQFP,0,1,0,0,0,0,,340,0,25,1,0,Tray,1,1,0,340,0,0.0,37.59,5,1,37.59,279,25.87541,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0030,48-LQFP,Surface Mount,17
2026-08-15,AD7329BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,245,19.36,exact,AD7329BRUZ,AD7329BRUZ-ND,3,1,2026-08-15T20:35:49+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,iCMOS®,AD7329,IC ADC 12BIT 24-TSSOP,0,1,0,0,0,0,,245,0,10,1,62,Tube,1,0,0,245,999999999,0.0,19.36,6,1,19.36,558,12.4833,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD5693RBRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,39,Active,25,10.0,exact,AD5693RBRMZ,505-AD5693RBRMZ-ND,2,1,2026-08-15T20:35:51+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,nanoDAC+®,AD5693,IC DAC 16BIT 10-MSOP,0,1,0,0,0,0,,25,0,39,1,50,Tube,1,1,0,25,999999999,0.0,10.0,7,1,10.0,1000,6.03167,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,AD5693RARMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,39,Active,257,8.78,exact,AD5693RARMZ,505-AD5693RARMZ-ND,2,1,2026-08-15T20:35:52+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,nanoDAC+®,AD5693,IC DAC 16BIT 10-MSOP,0,1,0,0,0,0,,257,0,39,1,0,Tube,1,1,0,257,0,0.0,8.78,7,1,8.78,1000,5.24346,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,AD7466BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,690,10.0,exact,AD7466BRMZ,AD7466BRMZ-ND,3,1,2026-08-15T20:35:53+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7466,IC ADC 12BIT 8-MSOP,0,1,0,0,0,0,,690,0,10,1,50,Tube,1,1,0,690,999999999,0.0,10.0,7,1,10.0,1000,6.03167,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD7680ARMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,1367,20.76,exact,AD7680ARMZ,505-AD7680ARMZ-ND,1,1,2026-08-15T20:35:55+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7680,IC ADC 16BIT 8-MSOP,0,1,0,0,0,0,,1367,0,10,1,50,Tube,1,1,0,1367,999999999,0.0,20.76,6,1,20.76,500,13.49756,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD828ARZ,Analog Devices,Amplifiers - Video,digikey,10,Active,85,11.0,exact,AD828ARZ,505-AD828ARZ-ND,3,1,2026-08-15T20:35:56+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD828,IC AMP VOLTAGE FEEDBACK 8SOIC,0,1,0,0,0,0,,85,0,10,1,98,Tube,1,1,0,85,999999999,0.0,11.0,7,1,11.0,1078,6.66506,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,11
2026-08-15,AD7367BRUZ-5,Analog Devices,Analog to Digital Converters (ADCs),digikey,21,Active,221,14.88,exact,AD7367BRUZ-5,505-AD7367BRUZ-5-ND,4,1,2026-08-15T20:35:57+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,iCMOS®,AD7367,IC ADC 14BIT 24-TSSOP,0,1,0,0,0,0,,221,0,21,1,62,Tube,1,0,0,221,999999999,0.0,14.88,7,1,14.88,1054,9.23616,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD7693BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,299,51.2,exact,AD7693BRMZ,505-AD7693BRMZ-ND,2,1,2026-08-15T20:35:58+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7693,IC ADC 16BIT 10-MSOP,0,1,0,0,0,0,,299,0,10,1,50,Tube,1,1,0,299,999999999,0.0,51.2,5,1,51.2,250,36.01308,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD7478AARMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,72,4.01,exact,AD7478AARMZ,AD7478AARMZ-ND,3,1,2026-08-15T20:36:00+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7478,IC ADC 8BIT 8-MSOP,0,1,0,0,0,0,,72,0,10,1,0,Tube,1,1,0,72,0,0.0,4.01,8,1,4.01,2500,2.17699,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD7266BSUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,24,Active,162,13.89,exact,AD7266BSUZ,505-AD7266BSUZ-ND,3,1,2026-08-15T20:36:01+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7266,IC ADC 12BIT 32-TQFP,0,1,0,0,0,0,,162,0,24,1,84,Tray,1,1,0,162,999999999,0.0,13.89,7,1,13.89,1008,8.58978,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0030,32-TQFP,Surface Mount,17
2026-08-15,AD1674BRZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,39,Active,8,82.6,exact,AD1674BRZ,505-AD1674BRZ-ND,1,1,2026-08-15T20:36:02+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD1674,IC ADC 12BIT 28-SOIC,0,1,0,0,0,0,,8,0,39,1,0,Tube,1,1,0,8,0,0.0,82.6,4,1,82.6,108,61.31139,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0030,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,17
2026-08-15,AD9481BSUZ-250,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,0,54.32,exact,AD9481BSUZ-250,AD9481BSUZ-250-ND,1,1,2026-08-15T20:36:04+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD9481,IC ADC 8BIT 44-TQFP,0,1,0,0,0,0,,0,0,10,1,19,Tray,1,1,0,0,999999999,0.0,54.32,4,1,54.32,114,39.4,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991C1,8542.39.0030,44-TQFP,Surface Mount,17
2026-08-15,AD7323BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,12,Active,557,11.77,exact,AD7323BRUZ,AD7323BRUZ-ND,3,1,2026-08-15T20:36:05+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,iCMOS®,AD7323,IC ADC 12BIT 16-TSSOP,0,1,0,0,0,0,,557,0,12,1,0,Tube,1,1,0,557,0,0.0,11.77,7,1,11.77,1056,7.17817,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD8109ASTZ,Analog Devices,Analog Switches and Multiplexers,digikey,10,Active,90,65.02,exact,AD8109ASTZ,AD8109ASTZ-ND,1,1,2026-08-15T20:36:06+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,AD8109,IC VIDEO CROSSPOINT SWIT 80LQFP,0,1,0,0,0,0,,90,0,10,1,16,Tray,1,1,0,90,999999999,0.0,65.02,4,1,65.02,112,47.63098,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0070,80-LQFP,Surface Mount,13
2026-08-15,AD8108ASTZ,Analog Devices,Analog Switches and Multiplexers,digikey,10,Active,16,65.02,exact,AD8108ASTZ,AD8108ASTZ-ND,1,1,2026-08-15T20:36:07+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,AD8108,IC VIDEO CROSSPOINT SWIT 80LQFP,0,1,0,0,0,0,,16,0,10,1,16,Tray,1,1,0,16,999999999,0.0,65.02,4,1,65.02,112,47.63098,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0070,80-LQFP,Surface Mount,13
2026-08-15,AD9245BCPZ-80,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,181,100.31,exact,AD9245BCPZ-80,505-AD9245BCPZ-80-ND,1,1,2026-08-15T20:36:08+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD9245,IC ADC 14BIT 32-LFCSP-WQ,0,1,0,0,0,0,,181,0,10,1,0,Tray,1,1,0,181,0,0.0,100.31,4,1,100.31,100,75.3569,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991C3,8542.39.0030,"32-WFQFN Exposed Pad, CSP",Surface Mount,17
2026-08-15,AD7914BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,16,Active,70,12.5,exact,AD7914BRUZ,505-AD7914BRUZ-ND,2,1,2026-08-15T20:36:10+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7914,IC ADC 10BIT 16-TSSOP,0,1,0,0,0,0,,70,0,16,1,96,Tube,1,0,0,70,999999999,0.0,12.5,7,1,12.5,1056,7.65907,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD7302BRZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,53,11.65,exact,AD7302BRZ,AD7302BRZ-ND,3,1,2026-08-15T20:36:11+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7302,IC DAC 8BIT 20-SOIC,0,1,0,0,0,0,,53,0,10,1,37,Tube,1,1,0,53,999999999,0.0,11.65,7,1,11.65,1036,7.09975,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,15
2026-08-15,AD7762BSVZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,8,62.18,exact,AD7762BSVZ,505-AD7762BSVZ-ND,2,1,2026-08-15T20:36:12+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7762,IC ADC 24BIT 64-TQFP-EP,0,1,0,0,0,0,,8,0,10,1,0,Tray,1,1,0,8,0,0.0,62.18,4,1,62.18,108,45.50769,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0030,64-TQFP Exposed Pad,Surface Mount,17
2026-08-15,AD7946BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,47,28.12,exact,AD7946BRMZ,AD7946BRMZ-ND,2,1,2026-08-15T20:36:14+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7946,IC ADC 14BIT 10-MSOP,0,1,0,0,0,0,,47,0,10,1,50,Tube,1,1,0,47,999999999,0.0,28.12,6,1,28.12,500,18.66186,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD1674JNZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,39,Active,0,58.96,exact,AD1674JNZ,AD1674JNZ-ND,1,1,2026-08-15T20:36:15+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD1674,IC ADC 12BIT 28-PDIP,0,1,0,0,0,0,,0,0,39,1,0,Tube,1,1,0,0,0,0.0,58.96,4,1,58.96,104,43.09702,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"28-DIP (0.600"", 15.24mm)",Through Hole,17
2026-08-15,AD7194BCPZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,39,Active,112,23.58,exact,AD7194BCPZ,505-AD7194BCPZ-ND,3,1,2026-08-15T20:36:16+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7194,IC ADC 24BIT 32-LFCSP,0,1,0,0,0,0,,112,0,39,1,52,Tray,1,1,0,112,999999999,0.0,23.58,6,1,23.58,520,15.44323,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0030,"32-WFQFN Exposed Pad, CSP",Surface Mount,17
2026-08-15,AD7091RBRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,3694,7.44,exact,AD7091RBRMZ,505-AD7091RBRMZ-ND,2,1,2026-08-15T20:36:18+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7091,IC ADC 12BIT 10-MSOP,0,1,0,0,0,0,,3694,0,10,1,50,Tube,1,1,0,3694,999999999,0.0,7.44,7,1,7.44,1000,4.38349,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD7677ASTZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,45,137.77,exact,AD7677ASTZ,505-AD7677ASTZ-ND,2,1,2026-08-15T20:36:19+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7677,IC ADC 16BIT 48-LQFP,0,1,0,0,0,0,,45,0,10,1,7,Tray,1,1,0,45,999999999,0.0,137.77,3,1,137.77,28,110.34607,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0030,48-LQFP,Surface Mount,17
2026-08-15,AD7470ARUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,70,15.02,exact,AD7470ARUZ,AD7470ARUZ-ND,3,1,2026-08-15T20:36:20+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7470,IC ADC 10BIT 24-TSSOP,0,1,0,0,0,0,,70,0,10,1,62,Tube,1,1,0,70,999999999,0.0,15.02,7,1,15.02,1054,9.33203,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD7922ARMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,131,17.83,exact,AD7922ARMZ,505-AD7922ARMZ-ND,3,1,2026-08-15T20:36:22+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7922,IC ADC 12BIT 8-MSOP,0,1,0,0,0,0,,131,0,10,1,50,Tube,1,1,0,131,999999999,0.0,17.83,6,1,17.83,500,11.47196,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD7226KNZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,0,97.64,exact,AD7226KNZ,AD7226KNZ-ND,1,1,2026-08-15T20:36:23+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7226,IC DAC 8BIT 20-PDIP,0,1,0,0,0,0,,0,0,10,1,18,Tube,1,1,0,0,999999999,0.0,97.64,4,1,97.64,108,73.05935,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"20-DIP (0.300"", 7.62mm)",Through Hole,15
2026-08-15,AD7682BCPZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,30,Active,486,18.47,exact,AD7682BCPZ,505-AD7682BCPZ-ND,2,1,2026-08-15T20:36:24+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7682,IC ADC 16BIT 20-LFCSP,0,1,0,0,0,0,,486,0,30,1,0,Tray,1,1,0,486,0,0.0,18.47,6,1,18.47,520,11.90127,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0030,"20-WFQFN Exposed Pad, CSP",Surface Mount,17
